"PMID","Gene","Entrez_ID","Evidence_Text","Source","Title","Journal","Year"
"19457610","CDKN2AIP","55602","The transcription factor NPAS2 is one of nine human core circadian genes that influence a variety of biological processes by regulating the 24-h circadian rhythm. Recently, it has been shown that NPAS2 is a risk biomarker in human cancers and plays a role in tumorigenesis by affecting cancer-related gene expression, and relevant biological pathways. However, it is difficult to study the biological involvement of NPAS2 in cancer development, as little is known about its direct transcriptional tar","PubTator3","Cancer-related transcriptional targets of the circadian gene NPAS2 identified by genome-wide ChIP-on-chip analysis.","Cancer letters","2009"
"19457610","CX3CL1","6376","The transcription factor NPAS2 is one of nine human core circadian genes that influence a variety of biological processes by regulating the 24-h circadian rhythm. Recently, it has been shown that NPAS2 is a risk biomarker in human cancers and plays a role in tumorigenesis by affecting cancer-related gene expression, and relevant biological pathways. However, it is difficult to study the biological involvement of NPAS2 in cancer development, as little is known about its direct transcriptional tar","PubTator3","Cancer-related transcriptional targets of the circadian gene NPAS2 identified by genome-wide ChIP-on-chip analysis.","Cancer letters","2009"
"19457610","ELF4","2000","The transcription factor NPAS2 is one of nine human core circadian genes that influence a variety of biological processes by regulating the 24-h circadian rhythm. Recently, it has been shown that NPAS2 is a risk biomarker in human cancers and plays a role in tumorigenesis by affecting cancer-related gene expression, and relevant biological pathways. However, it is difficult to study the biological involvement of NPAS2 in cancer development, as little is known about its direct transcriptional tar","PubTator3","Cancer-related transcriptional targets of the circadian gene NPAS2 identified by genome-wide ChIP-on-chip analysis.","Cancer letters","2009"
"19457610","GNAL","2774","The transcription factor NPAS2 is one of nine human core circadian genes that influence a variety of biological processes by regulating the 24-h circadian rhythm. Recently, it has been shown that NPAS2 is a risk biomarker in human cancers and plays a role in tumorigenesis by affecting cancer-related gene expression, and relevant biological pathways. However, it is difficult to study the biological involvement of NPAS2 in cancer development, as little is known about its direct transcriptional tar","PubTator3","Cancer-related transcriptional targets of the circadian gene NPAS2 identified by genome-wide ChIP-on-chip analysis.","Cancer letters","2009"
"19457610","KDELR1","10945","The transcription factor NPAS2 is one of nine human core circadian genes that influence a variety of biological processes by regulating the 24-h circadian rhythm. Recently, it has been shown that NPAS2 is a risk biomarker in human cancers and plays a role in tumorigenesis by affecting cancer-related gene expression, and relevant biological pathways. However, it is difficult to study the biological involvement of NPAS2 in cancer development, as little is known about its direct transcriptional tar","PubTator3","Cancer-related transcriptional targets of the circadian gene NPAS2 identified by genome-wide ChIP-on-chip analysis.","Cancer letters","2009"
"19457610","POU4F2","5458","The transcription factor NPAS2 is one of nine human core circadian genes that influence a variety of biological processes by regulating the 24-h circadian rhythm. Recently, it has been shown that NPAS2 is a risk biomarker in human cancers and plays a role in tumorigenesis by affecting cancer-related gene expression, and relevant biological pathways. However, it is difficult to study the biological involvement of NPAS2 in cancer development, as little is known about its direct transcriptional tar","PubTator3","Cancer-related transcriptional targets of the circadian gene NPAS2 identified by genome-wide ChIP-on-chip analysis.","Cancer letters","2009"
"19457610","THRA","7067","The transcription factor NPAS2 is one of nine human core circadian genes that influence a variety of biological processes by regulating the 24-h circadian rhythm. Recently, it has been shown that NPAS2 is a risk biomarker in human cancers and plays a role in tumorigenesis by affecting cancer-related gene expression, and relevant biological pathways. However, it is difficult to study the biological involvement of NPAS2 in cancer development, as little is known about its direct transcriptional tar","PubTator3","Cancer-related transcriptional targets of the circadian gene NPAS2 identified by genome-wide ChIP-on-chip analysis.","Cancer letters","2009"
"19457610","REN","5972","The transcription factor NPAS2 is one of nine human core circadian genes that influence a variety of biological processes by regulating the 24-h circadian rhythm. Recently, it has been shown that NPAS2 is a risk biomarker in human cancers and plays a role in tumorigenesis by affecting cancer-related gene expression, and relevant biological pathways. However, it is difficult to study the biological involvement of NPAS2 in cancer development, as little is known about its direct transcriptional tar","PubTator3","Cancer-related transcriptional targets of the circadian gene NPAS2 identified by genome-wide ChIP-on-chip analysis.","Cancer letters","2009"
"20025072","IAP","15601","Rodents, mice and rats in particular, are the species of choice for evaluating chemical carcinogenesis. However, different species and strains often respond very differently, undermining the logic of extrapolation of animal results to humans and complicating risk assessment. Intracisternal A particles (IAPs), endogenous retroviral sequences, are an important class of transposable elements that induce genomic mutations and cell transformation by disrupting gene expression. Several lines of eviden","PubTator3","Intracisternal A particle genes: Distribution in the mouse genome, active subtypes, and potential roles as species-specific mediators of susceptibility to cancer.","Molecular carcinogenesis","2010"
"20164920","BCL2","596","A powerful way to discover key genes with causal roles in oncogenesis is to identify genomic regions that undergo frequent alteration in human cancers. Here we present high-resolution analyses of somatic copy-number alterations (SCNAs) from 3,131 cancer specimens, belonging largely to 26 histological types. We identify 158 regions of focal SCNA that are altered at significant frequency across several cancer types, of which 122 cannot be explained by the presence of a known cancer target gene loc","PubTator3","The landscape of somatic copy-number alteration across human cancers.","Nature","2010"
"20164920","NF-kappaBeta","4790","A powerful way to discover key genes with causal roles in oncogenesis is to identify genomic regions that undergo frequent alteration in human cancers. Here we present high-resolution analyses of somatic copy-number alterations (SCNAs) from 3,131 cancer specimens, belonging largely to 26 histological types. We identify 158 regions of focal SCNA that are altered at significant frequency across several cancer types, of which 122 cannot be explained by the presence of a known cancer target gene loc","PubTator3","The landscape of somatic copy-number alteration across human cancers.","Nature","2010"
"20164920","MCL1","4170","A powerful way to discover key genes with causal roles in oncogenesis is to identify genomic regions that undergo frequent alteration in human cancers. Here we present high-resolution analyses of somatic copy-number alterations (SCNAs) from 3,131 cancer specimens, belonging largely to 26 histological types. We identify 158 regions of focal SCNA that are altered at significant frequency across several cancer types, of which 122 cannot be explained by the presence of a known cancer target gene loc","PubTator3","The landscape of somatic copy-number alteration across human cancers.","Nature","2010"
"20164920","BCL2L1","598","A powerful way to discover key genes with causal roles in oncogenesis is to identify genomic regions that undergo frequent alteration in human cancers. Here we present high-resolution analyses of somatic copy-number alterations (SCNAs) from 3,131 cancer specimens, belonging largely to 26 histological types. We identify 158 regions of focal SCNA that are altered at significant frequency across several cancer types, of which 122 cannot be explained by the presence of a known cancer target gene loc","PubTator3","The landscape of somatic copy-number alteration across human cancers.","Nature","2010"
"20352487","BRCA","672","Mutations and polymorphic BRCA variants transmission in breast cancer familial members.","PubTator3","Mutations and polymorphic BRCA variants transmission in breast cancer familial members.","Breast cancer research and treatment","2011"
"20352487","BRCA1","672","We previously showed that about 80% of breast cancer patients at high risk to carry mutation in BRCA genes presented at least one polymorphism in these genes which resulted potentially harmful by in silico analysis. In the present paper, the genealogic transmission of those polymorphic coding and noncoding variants of BRCA genes in family's members has been investigated. Thirty families, enrolled within the Genetic Counselling Program of our Institute, with probands and at least one-first degree","PubTator3","Mutations and polymorphic BRCA variants transmission in breast cancer familial members.","Breast cancer research and treatment","2011"
"20352487","BRCA2","675","We previously showed that about 80% of breast cancer patients at high risk to carry mutation in BRCA genes presented at least one polymorphism in these genes which resulted potentially harmful by in silico analysis. In the present paper, the genealogic transmission of those polymorphic coding and noncoding variants of BRCA genes in family's members has been investigated. Thirty families, enrolled within the Genetic Counselling Program of our Institute, with probands and at least one-first degree","PubTator3","Mutations and polymorphic BRCA variants transmission in breast cancer familial members.","Breast cancer research and treatment","2011"
"20352487","BRCAX","60500","We previously showed that about 80% of breast cancer patients at high risk to carry mutation in BRCA genes presented at least one polymorphism in these genes which resulted potentially harmful by in silico analysis. In the present paper, the genealogic transmission of those polymorphic coding and noncoding variants of BRCA genes in family's members has been investigated. Thirty families, enrolled within the Genetic Counselling Program of our Institute, with probands and at least one-first degree","PubTator3","Mutations and polymorphic BRCA variants transmission in breast cancer familial members.","Breast cancer research and treatment","2011"
"20482849","NOTCH2","4853","NOTCH2 in breast cancer: association of SNP rs11249433 with gene expression in ER-positive breast tumors without TP53 mutations.","PubTator3","NOTCH2 in breast cancer: association of SNP rs11249433 with gene expression in ER-positive breast tumors without TP53 mutations.","Molecular cancer","2010"
"20482849","ER","2099","NOTCH2 in breast cancer: association of SNP rs11249433 with gene expression in ER-positive breast tumors without TP53 mutations.","PubTator3","NOTCH2 in breast cancer: association of SNP rs11249433 with gene expression in ER-positive breast tumors without TP53 mutations.","Molecular cancer","2010"
"20482849","TP53","7157","NOTCH2 in breast cancer: association of SNP rs11249433 with gene expression in ER-positive breast tumors without TP53 mutations.","PubTator3","NOTCH2 in breast cancer: association of SNP rs11249433 with gene expression in ER-positive breast tumors without TP53 mutations.","Molecular cancer","2010"
"20482849","estrogen receptor","2099","BACKGROUND: A recent genome-wide association study (GWAS) has identified a single nucleotide polymorphism (SNP) rs11249433 in the 1p11.2 region as a novel genetic risk factor for breast cancer, and this association was stronger in patients with estrogen receptor (ER)+ versus ER- cancer. RESULTS: We found association between SNP rs11249433 and expression of the NOTCH2 gene located in the 1p11.2 region. Examined in 180 breast tumors, the expression of NOTCH2 was found to be lowest in tumors with T","PubTator3","NOTCH2 in breast cancer: association of SNP rs11249433 with gene expression in ER-positive breast tumors without TP53 mutations.","Molecular cancer","2010"
"20517688","ALK","238","Neuroblastoma is a pediatric cancer of the developing sympathetic nervous system that most often affects young children. It remains an important pediatric problem because it accounts for approximately 15% of childhood cancer mortality. The disease is clinically heterogeneous, with the likelihood of cure varying greatly according to age at diagnosis, extent of disease, and tumor biology. This extreme clinical heterogeneity reflects the complexity of genetic and genomic events associated with deve","PubTator3","Genetics and genomics of neuroblastoma.","Cancer treatment and research","2010"
"20517688","BARD1","580","Neuroblastoma is a pediatric cancer of the developing sympathetic nervous system that most often affects young children. It remains an important pediatric problem because it accounts for approximately 15% of childhood cancer mortality. The disease is clinically heterogeneous, with the likelihood of cure varying greatly according to age at diagnosis, extent of disease, and tumor biology. This extreme clinical heterogeneity reflects the complexity of genetic and genomic events associated with deve","PubTator3","Genetics and genomics of neuroblastoma.","Cancer treatment and research","2010"
"20517688","NBPF23","401967","Neuroblastoma is a pediatric cancer of the developing sympathetic nervous system that most often affects young children. It remains an important pediatric problem because it accounts for approximately 15% of childhood cancer mortality. The disease is clinically heterogeneous, with the likelihood of cure varying greatly according to age at diagnosis, extent of disease, and tumor biology. This extreme clinical heterogeneity reflects the complexity of genetic and genomic events associated with deve","PubTator3","Genetics and genomics of neuroblastoma.","Cancer treatment and research","2010"
"20525369","COL1A2","1278","BACKGROUND: Methylation of CpG islands within the DNA promoter regions is one mechanism that leads to aberrant gene expression in cancer. In particular, the abnormal methylation of CpG islands may silence associated genes. Therefore, using high-throughput microarrays to measure CpG island methylation will lead to better understanding of tumor pathobiology and progression, while revealing potentially new biomarkers. We have examined a recently developed high-throughput technology for measuring ge","PubTator3","Prediction of epigenetically regulated genes in breast cancer cell lines.","BMC bioinformatics","2010"
"20525369","TOP2A","7153","BACKGROUND: Methylation of CpG islands within the DNA promoter regions is one mechanism that leads to aberrant gene expression in cancer. In particular, the abnormal methylation of CpG islands may silence associated genes. Therefore, using high-throughput microarrays to measure CpG island methylation will lead to better understanding of tumor pathobiology and progression, while revealing potentially new biomarkers. We have examined a recently developed high-throughput technology for measuring ge","PubTator3","Prediction of epigenetically regulated genes in breast cancer cell lines.","BMC bioinformatics","2010"
"20525369","TFF1","7031","BACKGROUND: Methylation of CpG islands within the DNA promoter regions is one mechanism that leads to aberrant gene expression in cancer. In particular, the abnormal methylation of CpG islands may silence associated genes. Therefore, using high-throughput microarrays to measure CpG island methylation will lead to better understanding of tumor pathobiology and progression, while revealing potentially new biomarkers. We have examined a recently developed high-throughput technology for measuring ge","PubTator3","Prediction of epigenetically regulated genes in breast cancer cell lines.","BMC bioinformatics","2010"
"20525369","VAV3","10451","BACKGROUND: Methylation of CpG islands within the DNA promoter regions is one mechanism that leads to aberrant gene expression in cancer. In particular, the abnormal methylation of CpG islands may silence associated genes. Therefore, using high-throughput microarrays to measure CpG island methylation will lead to better understanding of tumor pathobiology and progression, while revealing potentially new biomarkers. We have examined a recently developed high-throughput technology for measuring ge","PubTator3","Prediction of epigenetically regulated genes in breast cancer cell lines.","BMC bioinformatics","2010"
"20528234","HER2","2064","DNA copy number changes in cancer cells, in particular, amplifications, occur frequently, have prognostic impact and are associated with subtypes of breast cancer. Some amplicons contain well-characterized oncogenes, including 11q13 (CCND1) and 17q12 (HER2). HER2 amplification and overexpression defines the HER2+ subgroup of breast cancer patients and is both a prognostic marker for poor outcome and a predictive marker for response to anti-HER2 targeted therapies. Therefore, there is considerabl","PubTator3","DNA amplifications in breast cancer: genotypic-phenotypic correlations.","Future oncology (London, England)","2010"
"20528234","ER","2069","DNA copy number changes in cancer cells, in particular, amplifications, occur frequently, have prognostic impact and are associated with subtypes of breast cancer. Some amplicons contain well-characterized oncogenes, including 11q13 (CCND1) and 17q12 (HER2). HER2 amplification and overexpression defines the HER2+ subgroup of breast cancer patients and is both a prognostic marker for poor outcome and a predictive marker for response to anti-HER2 targeted therapies. Therefore, there is considerabl","PubTator3","DNA amplifications in breast cancer: genotypic-phenotypic correlations.","Future oncology (London, England)","2010"
"20639864","Ink4a/Arf","1029","Understanding the biology that underlies histologically similar but molecularly distinct subgroups of cancer has proven difficult because their defining genetic alterations are often numerous, and the cellular origins of most cancers remain unknown. We sought to decipher this heterogeneity by integrating matched genetic alterations and candidate cells of origin to generate accurate disease models. First, we identified subgroups of human ependymoma, a form of neural tumour that arises throughout ","PubTator3","Cross-species genomics matches driver mutations and cell compartments to model ependymoma.","Nature","2010"
"20639864","Cdkn2a and b","1029","Understanding the biology that underlies histologically similar but molecularly distinct subgroups of cancer has proven difficult because their defining genetic alterations are often numerous, and the cellular origins of most cancers remain unknown. We sought to decipher this heterogeneity by integrating matched genetic alterations and candidate cells of origin to generate accurate disease models. First, we identified subgroups of human ependymoma, a form of neural tumour that arises throughout ","PubTator3","Cross-species genomics matches driver mutations and cell compartments to model ependymoma.","Nature","2010"
"20639864","EPHB2","2048","Understanding the biology that underlies histologically similar but molecularly distinct subgroups of cancer has proven difficult because their defining genetic alterations are often numerous, and the cellular origins of most cancers remain unknown. We sought to decipher this heterogeneity by integrating matched genetic alterations and candidate cells of origin to generate accurate disease models. First, we identified subgroups of human ependymoma, a form of neural tumour that arises throughout ","PubTator3","Cross-species genomics matches driver mutations and cell compartments to model ependymoma.","Nature","2010"
"20639864","INK4A/ARF","1029","Understanding the biology that underlies histologically similar but molecularly distinct subgroups of cancer has proven difficult because their defining genetic alterations are often numerous, and the cellular origins of most cancers remain unknown. We sought to decipher this heterogeneity by integrating matched genetic alterations and candidate cells of origin to generate accurate disease models. First, we identified subgroups of human ependymoma, a form of neural tumour that arises throughout ","PubTator3","Cross-species genomics matches driver mutations and cell compartments to model ependymoma.","Nature","2010"
"20639864","Ink4a/Arf","12578;1029","Understanding the biology that underlies histologically similar but molecularly distinct subgroups of cancer has proven difficult because their defining genetic alterations are often numerous, and the cellular origins of most cancers remain unknown. We sought to decipher this heterogeneity by integrating matched genetic alterations and candidate cells of origin to generate accurate disease models. First, we identified subgroups of human ependymoma, a form of neural tumour that arises throughout ","PubTator3","Cross-species genomics matches driver mutations and cell compartments to model ependymoma.","Nature","2010"
"20639864","Ephb2","2048","Understanding the biology that underlies histologically similar but molecularly distinct subgroups of cancer has proven difficult because their defining genetic alterations are often numerous, and the cellular origins of most cancers remain unknown. We sought to decipher this heterogeneity by integrating matched genetic alterations and candidate cells of origin to generate accurate disease models. First, we identified subgroups of human ependymoma, a form of neural tumour that arises throughout ","PubTator3","Cross-species genomics matches driver mutations and cell compartments to model ependymoma.","Nature","2010"
"21132402","INHBA","3624","Upregulated INHBA expression is associated with poor survival in gastric cancer.","PubTator3","Upregulated INHBA expression is associated with poor survival in gastric cancer.","Medical oncology (Northwood, London, England)","2012"
"21169372","PTEN","5728","MOTIVATION: Major tumor sequencing projects have been conducted in the past few years to identify genes that contain 'driver' somatic mutations in tumor samples. These genes have been defined as those for which the non-silent mutation rate is significantly greater than a background mutation rate estimated from silent mutations. Several methods have been used for estimating the background mutation rate. RESULTS: We propose a new method for identifying cancer driver genes, which we believe provide","PubTator3","Identifying cancer driver genes in tumor genome sequencing studies.","Bioinformatics (Oxford, England)","2011"
"21347779","KRAS","3845","If properly translated to clinical use, our knowledge about biomarkers may lead to a more effective way of combating colorectal cancer (CRC). Biomarkers are biomolecular, genetic, or cytogenetic attributes indicative of the disease's progression, predisposition, prognosis, or therapeutic options. For CRC, these include chromosomal instability, mutations in KRAS and TP53, loss of 18q, and elevated level of carcinoembryonic antigen (CEA), which are all associated with poor prognosis. The prognosti","PubTator3","Molecular profiling of colon tumors: the search for clinically relevant biomarkers of progression, prognosis, therapeutics, and predisposition.","Annals of surgical oncology","2011"
"21347779","TP53","7157","If properly translated to clinical use, our knowledge about biomarkers may lead to a more effective way of combating colorectal cancer (CRC). Biomarkers are biomolecular, genetic, or cytogenetic attributes indicative of the disease's progression, predisposition, prognosis, or therapeutic options. For CRC, these include chromosomal instability, mutations in KRAS and TP53, loss of 18q, and elevated level of carcinoembryonic antigen (CEA), which are all associated with poor prognosis. The prognosti","PubTator3","Molecular profiling of colon tumors: the search for clinically relevant biomarkers of progression, prognosis, therapeutics, and predisposition.","Annals of surgical oncology","2011"
"21347779","SMAD4","4089","If properly translated to clinical use, our knowledge about biomarkers may lead to a more effective way of combating colorectal cancer (CRC). Biomarkers are biomolecular, genetic, or cytogenetic attributes indicative of the disease's progression, predisposition, prognosis, or therapeutic options. For CRC, these include chromosomal instability, mutations in KRAS and TP53, loss of 18q, and elevated level of carcinoembryonic antigen (CEA), which are all associated with poor prognosis. The prognosti","PubTator3","Molecular profiling of colon tumors: the search for clinically relevant biomarkers of progression, prognosis, therapeutics, and predisposition.","Annals of surgical oncology","2011"
"21347779","DCC","1630","If properly translated to clinical use, our knowledge about biomarkers may lead to a more effective way of combating colorectal cancer (CRC). Biomarkers are biomolecular, genetic, or cytogenetic attributes indicative of the disease's progression, predisposition, prognosis, or therapeutic options. For CRC, these include chromosomal instability, mutations in KRAS and TP53, loss of 18q, and elevated level of carcinoembryonic antigen (CEA), which are all associated with poor prognosis. The prognosti","PubTator3","Molecular profiling of colon tumors: the search for clinically relevant biomarkers of progression, prognosis, therapeutics, and predisposition.","Annals of surgical oncology","2011"
"21347779","APC","324","If properly translated to clinical use, our knowledge about biomarkers may lead to a more effective way of combating colorectal cancer (CRC). Biomarkers are biomolecular, genetic, or cytogenetic attributes indicative of the disease's progression, predisposition, prognosis, or therapeutic options. For CRC, these include chromosomal instability, mutations in KRAS and TP53, loss of 18q, and elevated level of carcinoembryonic antigen (CEA), which are all associated with poor prognosis. The prognosti","PubTator3","Molecular profiling of colon tumors: the search for clinically relevant biomarkers of progression, prognosis, therapeutics, and predisposition.","Annals of surgical oncology","2011"
"21347779","MLH1","4292","If properly translated to clinical use, our knowledge about biomarkers may lead to a more effective way of combating colorectal cancer (CRC). Biomarkers are biomolecular, genetic, or cytogenetic attributes indicative of the disease's progression, predisposition, prognosis, or therapeutic options. For CRC, these include chromosomal instability, mutations in KRAS and TP53, loss of 18q, and elevated level of carcinoembryonic antigen (CEA), which are all associated with poor prognosis. The prognosti","PubTator3","Molecular profiling of colon tumors: the search for clinically relevant biomarkers of progression, prognosis, therapeutics, and predisposition.","Annals of surgical oncology","2011"
"21398405","TGF-beta","7040","An important general concern in cancer research is how diverse genetic alterations and regulatory pathways can produce common signaling outcomes. In this study, we report the construction of cancer models that combine unique regulation and common signaling. We compared and functionally analyzed sets of genetic alterations, including somatic sequence mutations and copy number changes, in breast, colon, and pancreatic cancer and glioblastoma that had been determined previously by global exon seque","PubTator3","Functional synergies yet distinct modulators affected by genetic alterations in common human cancers.","Cancer research","2011"
"21398405","phosphoinositide 3-kinase","5293","An important general concern in cancer research is how diverse genetic alterations and regulatory pathways can produce common signaling outcomes. In this study, we report the construction of cancer models that combine unique regulation and common signaling. We compared and functionally analyzed sets of genetic alterations, including somatic sequence mutations and copy number changes, in breast, colon, and pancreatic cancer and glioblastoma that had been determined previously by global exon seque","PubTator3","Functional synergies yet distinct modulators affected by genetic alterations in common human cancers.","Cancer research","2011"
"21430775","NF-kappaB","4790","Multiple myeloma is an incurable malignancy of plasma cells, and its pathogenesis is poorly understood. Here we report the massively parallel sequencing of 38 tumour genomes and their comparison to matched normal DNAs. Several new and unexpected oncogenic mechanisms were suggested by the pattern of somatic mutation across the data set. These include the mutation of genes involved in protein translation (seen in nearly half of the patients), genes involved in histone methylation, and genes involv","PubTator3","Initial genome sequencing and analysis of multiple myeloma.","Nature","2011"
"21430775","BRAF","673","Multiple myeloma is an incurable malignancy of plasma cells, and its pathogenesis is poorly understood. Here we report the massively parallel sequencing of 38 tumour genomes and their comparison to matched normal DNAs. Several new and unexpected oncogenic mechanisms were suggested by the pattern of somatic mutation across the data set. These include the mutation of genes involved in protein translation (seen in nearly half of the patients), genes involved in histone methylation, and genes involv","PubTator3","Initial genome sequencing and analysis of multiple myeloma.","Nature","2011"
"21493669","Estrogen receptor beta","2100","Estrogen receptor beta induces antiinflammatory and antitumorigenic networks in colon cancer cells.","PubTator3","Estrogen receptor β induces antiinflammatory and antitumorigenic networks in colon cancer cells.","Molecular endocrinology (Baltimore, Md.)","2011"
"21493669","ERbeta","2100","Several studies suggest estrogen to be protective against the development of colon cancer. Estrogen receptor beta (ERbeta) is the predominant estrogen receptor expressed in colorectal epithelium and is the main candidate to mediate the protective effects. We have previously shown that expression of ERbeta reduces growth of colorectal cancer in xenografts. Little is known of the actions of ERbeta and its effect on gene transcription in colon cancers. To dissect the processes that ERbeta mediates ","PubTator3","Estrogen receptor β induces antiinflammatory and antitumorigenic networks in colon cancer cells.","Molecular endocrinology (Baltimore, Md.)","2011"
"21493669","estrogen receptor","2099","Several studies suggest estrogen to be protective against the development of colon cancer. Estrogen receptor beta (ERbeta) is the predominant estrogen receptor expressed in colorectal epithelium and is the main candidate to mediate the protective effects. We have previously shown that expression of ERbeta reduces growth of colorectal cancer in xenografts. Little is known of the actions of ERbeta and its effect on gene transcription in colon cancers. To dissect the processes that ERbeta mediates ","PubTator3","Estrogen receptor β induces antiinflammatory and antitumorigenic networks in colon cancer cells.","Molecular endocrinology (Baltimore, Md.)","2011"
"21493669","IL-6","3569","Several studies suggest estrogen to be protective against the development of colon cancer. Estrogen receptor beta (ERbeta) is the predominant estrogen receptor expressed in colorectal epithelium and is the main candidate to mediate the protective effects. We have previously shown that expression of ERbeta reduces growth of colorectal cancer in xenografts. Little is known of the actions of ERbeta and its effect on gene transcription in colon cancers. To dissect the processes that ERbeta mediates ","PubTator3","Estrogen receptor β induces antiinflammatory and antitumorigenic networks in colon cancer cells.","Molecular endocrinology (Baltimore, Md.)","2011"
"21493669","PROX1","5629","Several studies suggest estrogen to be protective against the development of colon cancer. Estrogen receptor beta (ERbeta) is the predominant estrogen receptor expressed in colorectal epithelium and is the main candidate to mediate the protective effects. We have previously shown that expression of ERbeta reduces growth of colorectal cancer in xenografts. Little is known of the actions of ERbeta and its effect on gene transcription in colon cancers. To dissect the processes that ERbeta mediates ","PubTator3","Estrogen receptor β induces antiinflammatory and antitumorigenic networks in colon cancer cells.","Molecular endocrinology (Baltimore, Md.)","2011"
"21734013","miR-1-1","406904;79187","Altered expression of microRNAs (miRNA) occurs commonly in human cancer, but the mechanisms are generally poorly understood. In this study, we examined the contribution of epigenetic mechanisms to miRNA dysregulation in colorectal cancer by carrying out high-resolution ChIP-seq. Specifically, we conducted genome-wide profiling of trimethylated histone H3 lysine 4 (H3K4me3), trimethylated histone H3 lysine 27 (H3K27me3), and dimethylated histone H3 lysine 79 (H3K79me2) in colorectal cancer cell l","PubTator3","Genome-wide profiling of chromatin signatures reveals epigenetic regulation of MicroRNA genes in colorectal cancer.","Cancer research","2011"
"21875255","BRCA1","672","The impact of genomics and pharmacogenomics in the current arena of clinical oncology is well-established. In breast cancer, mutations in the BRCA1 and BRCA2 genes have been well-characterized to carry a high risk of the disease during a woman's lifespan. However, these high risk genes contribute to only a small proportion of the familial cases of breast cancer. Hence, further efforts aimed to study the contribution of genetic mutations in other genes, including the estrogen receptor gene, TP53,","PubTator3","Genomics and pharmacogenomics of breast cancer: current knowledge and trends.","Asian Pacific journal of cancer prevention : APJCP","2011"
"21875255","BRCA2","675","The impact of genomics and pharmacogenomics in the current arena of clinical oncology is well-established. In breast cancer, mutations in the BRCA1 and BRCA2 genes have been well-characterized to carry a high risk of the disease during a woman's lifespan. However, these high risk genes contribute to only a small proportion of the familial cases of breast cancer. Hence, further efforts aimed to study the contribution of genetic mutations in other genes, including the estrogen receptor gene, TP53,","PubTator3","Genomics and pharmacogenomics of breast cancer: current knowledge and trends.","Asian Pacific journal of cancer prevention : APJCP","2011"
"21875255","estrogen receptor","2099","The impact of genomics and pharmacogenomics in the current arena of clinical oncology is well-established. In breast cancer, mutations in the BRCA1 and BRCA2 genes have been well-characterized to carry a high risk of the disease during a woman's lifespan. However, these high risk genes contribute to only a small proportion of the familial cases of breast cancer. Hence, further efforts aimed to study the contribution of genetic mutations in other genes, including the estrogen receptor gene, TP53,","PubTator3","Genomics and pharmacogenomics of breast cancer: current knowledge and trends.","Asian Pacific journal of cancer prevention : APJCP","2011"
"21875255","TP53","7157","The impact of genomics and pharmacogenomics in the current arena of clinical oncology is well-established. In breast cancer, mutations in the BRCA1 and BRCA2 genes have been well-characterized to carry a high risk of the disease during a woman's lifespan. However, these high risk genes contribute to only a small proportion of the familial cases of breast cancer. Hence, further efforts aimed to study the contribution of genetic mutations in other genes, including the estrogen receptor gene, TP53,","PubTator3","Genomics and pharmacogenomics of breast cancer: current knowledge and trends.","Asian Pacific journal of cancer prevention : APJCP","2011"
"21875255","CYP19","1588","The impact of genomics and pharmacogenomics in the current arena of clinical oncology is well-established. In breast cancer, mutations in the BRCA1 and BRCA2 genes have been well-characterized to carry a high risk of the disease during a woman's lifespan. However, these high risk genes contribute to only a small proportion of the familial cases of breast cancer. Hence, further efforts aimed to study the contribution of genetic mutations in other genes, including the estrogen receptor gene, TP53,","PubTator3","Genomics and pharmacogenomics of breast cancer: current knowledge and trends.","Asian Pacific journal of cancer prevention : APJCP","2011"
"21875255","CYP2D6","1565","The impact of genomics and pharmacogenomics in the current arena of clinical oncology is well-established. In breast cancer, mutations in the BRCA1 and BRCA2 genes have been well-characterized to carry a high risk of the disease during a woman's lifespan. However, these high risk genes contribute to only a small proportion of the familial cases of breast cancer. Hence, further efforts aimed to study the contribution of genetic mutations in other genes, including the estrogen receptor gene, TP53,","PubTator3","Genomics and pharmacogenomics of breast cancer: current knowledge and trends.","Asian Pacific journal of cancer prevention : APJCP","2011"
"21895773","CDKN2A","1029","The CDKN2A p.A148T variant is associated with cutaneous melanoma in Southern Brazil.","PubTator3","The CDKN2A p.A148T variant is associated with cutaneous melanoma in Southern Brazil.","Experimental dermatology","2011"
"22034905","PRKACB","5567","Whole genome-scale integrated analyses of exon array and array-comparative genomic hybridization are expected to enable the identification of unknown genetic features of cancer cells. Here, we evaluated this approach in 22 gastric and colorectal cancer cell lines, focusing on protein kinase genes and genes belonging to the cadherin-catenin family. Regarding alternative splicing patterns, several cancer cell lines predominantly expressed isoform 1 of protein kinase A catalytic subunit beta (PRKAC","PubTator3","Integrated analysis of whole genome exon array and array-comparative genomic hybridization in gastric and colorectal cancer cells.","Cancer science","2012"
"22034905","catenin beta 1","1499","Whole genome-scale integrated analyses of exon array and array-comparative genomic hybridization are expected to enable the identification of unknown genetic features of cancer cells. Here, we evaluated this approach in 22 gastric and colorectal cancer cell lines, focusing on protein kinase genes and genes belonging to the cadherin-catenin family. Regarding alternative splicing patterns, several cancer cell lines predominantly expressed isoform 1 of protein kinase A catalytic subunit beta (PRKAC","PubTator3","Integrated analysis of whole genome exon array and array-comparative genomic hybridization in gastric and colorectal cancer cells.","Cancer science","2012"
