"Gene","TargetID","GeneName","Score"
"CSH1","ENSG00000136488","chorionic somatomammotropin hormone 1",0.00369579854684702
"MIA","ENSG00000261857","MIA SH3 domain containing",0.00369579854684702
"NGDN","ENSG00000129460","neuroguidin",0.00369579854684702
"DNM2","ENSG00000079805","dynamin 2",0.00369579854684702
"IGF2BP2","ENSG00000073792","insulin like growth factor 2 mRNA binding protein 2",0.00369579854684702
"AVIL","ENSG00000135407","advillin",0.00369579854684702
"BTN2A2","ENSG00000124508","butyrophilin subfamily 2 member A2",0.00369579854684702
"CENPM","ENSG00000100162","centromere protein M",0.00369579854684702
"HEATR1","ENSG00000119285","HEAT repeat containing 1",0.00369579854684702
"CHFR","ENSG00000072609","checkpoint with forkhead and ring finger domains",0.00369579854684702
"FBN2","ENSG00000138829","fibrillin 2",0.00369579854684702
"YWHAZP1","ENSG00000259148","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta pseudogene 1",0.00369579854684702
"RNF214","ENSG00000167257","ring finger protein 214",0.00369579854684702
"RAB40B","ENSG00000141542","RAB40B, member RAS oncogene family",0.00369579854684702
"APTX","ENSG00000137074","aprataxin",0.00369579854684702
"TXNL4B","ENSG00000140830","thioredoxin like 4B",0.00369579854684702
"DUSP6","ENSG00000139318","dual specificity phosphatase 6",0.00369579854684702
"CBLN1","ENSG00000102924","cerebellin 1 precursor",0.00369579854684702
"RPS26","ENSG00000197728","ribosomal protein S26",0.00369579854684702
"NOL8","ENSG00000198000","nucleolar protein 8",0.00369579854684702
"PTGDR2","ENSG00000183134","prostaglandin D2 receptor 2",0.00369579854684702
"BAX","ENSG00000087088","BCL2 associated X, apoptosis regulator",0.00367526633269787
"CFAP410","ENSG00000160226","cilia and flagella associated protein 410",0.00367526633269787
"DUSP4","ENSG00000120875","dual specificity phosphatase 4",0.00367526633269787
"SGCG","ENSG00000102683","sarcoglycan gamma",0.00367526633269787
"UTRN","ENSG00000152818","utrophin",0.00367526633269787
"MCAT","ENSG00000100294","malonyl-CoA-acyl carrier protein transacylase",0.00367526633269787
"MAP3K20","ENSG00000091436","mitogen-activated protein kinase kinase kinase 20",0.00364200414577625
"A4GALT","ENSG00000128274","alpha 1,4-galactosyltransferase (P1PK blood group)",0.00364200414577625
"ACACA","ENSG00000278540","acetyl-CoA carboxylase alpha",0.00358287136902669
"BMS1","ENSG00000165733","BMS1 ribosome biogenesis factor",0.00358287136902669
"DENR","ENSG00000139726","density regulated re-initiation and release factor",0.00351100861950467
"CRMP1","ENSG00000072832","collapsin response mediator protein 1",0.00351100861950467
"DNM1L","ENSG00000087470","dynamin 1 like",0.00351100861950467
"CXCR1","ENSG00000163464","C-X-C motif chemokine receptor 1",0.00351100861950467
"DAPK2","ENSG00000035664","death associated protein kinase 2",0.00351100861950467
"TTR","ENSG00000118271","transthyretin",0.00351100861950467
"TSBP1","ENSG00000204296","testis expressed basic protein 1",0.00351100861950467
"APP","ENSG00000142192","amyloid beta precursor protein",0.00351100861950467
"STAT3","ENSG00000168610","signal transducer and activator of transcription 3",0.00351100861950467
"DLG2","ENSG00000150672","discs large MAGUK scaffold protein 2",0.00351100861950467
"DBP","ENSG00000105516","D-box binding PAR bZIP transcription factor",0.00351100861950467
"ATP1A1","ENSG00000163399","ATPase Na+/K+ transporting subunit alpha 1",0.00349047640535552
"SLC38A10","ENSG00000157637","solute carrier family 38 member 10",0.00349047640535552
"NPFFR2","ENSG00000056291","neuropeptide FF receptor 2",0.00332621869216232
"CASP3","ENSG00000164305","caspase 3",0.00332621869216232
"ITGAM","ENSG00000169896","integrin subunit alpha M",0.00332621869216232
"MT-TL1","ENSG00000209082","mitochondrially encoded tRNA-Leu (UUA/G) 1",0.00332621869216232
"GPHA2","ENSG00000149735","glycoprotein hormone subunit alpha 2",0.00332621869216232
"EPO","ENSG00000130427","erythropoietin",0.00332621869216232
"SLC5A4","ENSG00000100191","solute carrier family 5 member 4",0.00332621869216232
"GPR162","ENSG00000250510","G protein-coupled receptor 162",0.00332621869216232
"SGCA","ENSG00000108823","sarcoglycan alpha",0.00332621869216232
"DOCK4","ENSG00000128512","dedicator of cytokinesis 4",0.00332621869216232
"BCL2","ENSG00000171791","BCL2 apoptosis regulator",0.00332621869216232
"ATP6V0A2","ENSG00000185344","ATPase H+ transporting V0 subunit a2",0.00332621869216232
"NORAD","ENSG00000260032","non-coding RNA activated by DNA damage",0.00332621869216232
"B3GALNT1","ENSG00000169255","beta-1,3-N-acetylgalactosaminyltransferase 1 (Globoside blood group)",0.00332621869216232
"ASPG","ENSG00000166183","asparaginase",0.00332621869216232
"DBI","ENSG00000155368","diazepam binding inhibitor, acyl-CoA binding protein",0.00332621869216232
"B3GNT2","ENSG00000170340","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2",0.00332621869216232
"WSCD1","ENSG00000179314","WSC domain containing 1",0.00332621869216232
"FCGRT","ENSG00000104870","Fc gamma receptor and transporter",0.00332621869216232
"TDO2","ENSG00000151790","tryptophan 2,3-dioxygenase",0.00332621869216232
"PLXNA3","ENSG00000130827","plexin A3",0.00316976322034579
"ATN1","ENSG00000111676","atrophin 1",0.00316976322034579
"HLA-C","ENSG00000204525","major histocompatibility complex, class I, C",0.00311063044359624
"CYGB","ENSG00000161544","cytoglobin",0.00302850158699964
"ITGAL","ENSG00000005844","integrin subunit alpha L",0.00301823547992506
"ELANE","ENSG00000197561","elastase, neutrophil expressed",0.00295663883747761
"MIR9-1HG","ENSG00000125462","MIR9-1 host gene",0.00295663883747761
"ACOX2","ENSG00000168306","acyl-CoA oxidase 2",0.00295663883747761
"ATR","ENSG00000175054","ATR checkpoint kinase",0.00295663883747761
"SCG5","ENSG00000166922","secretogranin V",0.00295663883747761
"CDH1","ENSG00000039068","cadherin 1",0.00295663883747761
"DLX3","ENSG00000064195","distal-less homeobox 3",0.00295663883747761
"CTSG","ENSG00000100448","cathepsin G",0.00295663883747761
"GHRH","ENSG00000118702","growth hormone releasing hormone",0.00295663883747761
"SHC2","ENSG00000129946","SHC adaptor protein 2",0.00295663883747761
"SLC6A5","ENSG00000165970","solute carrier family 6 member 5",0.00295663883747761
"BLVRB","ENSG00000090013","biliverdin reductase B",0.00295663883747761
"S1PR1","ENSG00000170989","sphingosine-1-phosphate receptor 1",0.00295663883747761
"ELMO1","ENSG00000155849","engulfment and cell motility 1",0.00295663883747761
"TRAP1","ENSG00000126602","TNF receptor associated protein 1",0.00295663883747761
"LRRC4C","ENSG00000148948","leucine rich repeat containing 4C",0.00295663883747761
"ENSG00000279284","ENSG00000279284"," gene",0.00295663883747761
"RXRA","ENSG00000186350","retinoid X receptor alpha",0.00295663883747761
"MT-CYB","ENSG00000198727","mitochondrially encoded cytochrome b",0.00295663883747761
"ENSG00000280371","ENSG00000280371"," gene",0.00295663883747761
"VEGFB","ENSG00000173511","vascular endothelial growth factor B",0.00295663883747761
"PCDH11X","ENSG00000102290","protocadherin 11 X-linked",0.00295663883747761
"GFOD1","ENSG00000145990","Gfo/Idh/MocA-like oxidoreductase domain containing 1",0.00295663883747761
"SLC2A9","ENSG00000109667","solute carrier family 2 member 9",0.00295663883747761
"ADGRL1","ENSG00000072071","adhesion G protein-coupled receptor L1",0.00295663883747761
"MESP2","ENSG00000188095","mesoderm posterior bHLH transcription factor 2",0.00295663883747761
"CFH","ENSG00000000971","complement factor H",0.00295663883747761
"SLC2A9","ENSG00000109667","solute carrier family 2 member 9",0.00295663883747761
"ENSG00000280371","ENSG00000280371"," gene",0.00295663883747761
"ENSG00000279284","ENSG00000279284"," gene",0.00295663883747761
"TRAP1","ENSG00000126602","TNF receptor associated protein 1",0.00295663883747761
"NAV1","ENSG00000134369","neuron navigator 1",0.00295663883747761
"ELN","ENSG00000049540","elastin",0.00295663883747761
"CNIH2","ENSG00000174871","cornichon family AMPA receptor auxiliary protein 2",0.00295663883747761
"LRRC4C","ENSG00000148948","leucine rich repeat containing 4C",0.00295663883747761
"H2AZ1","ENSG00000164032","H2A.Z variant histone 1",0.00295663883747761
"SIRT2","ENSG00000068903","sirtuin 2",0.00295663883747761
"MT-CYB","ENSG00000198727","mitochondrially encoded cytochrome b",0.00295663883747761
"KCNK4","ENSG00000182450","potassium two pore domain channel subfamily K member 4",0.00295663883747761
"SERPINA2","ENSG00000258597","serpin family A member 2 (gene/pseudogene)",0.00295663883747761
"SLC38A4","ENSG00000139209","solute carrier family 38 member 4",0.00295663883747761
"DCC","ENSG00000187323","DCC netrin 1 receptor",0.00295663883747761
"SOX6","ENSG00000110693","SRY-box transcription factor 6",0.00295663883747761
"SHC2","ENSG00000129946","SHC adaptor protein 2",0.00295663883747761
"S1PR1","ENSG00000170989","sphingosine-1-phosphate receptor 1",0.00295663883747761
"ATR","ENSG00000175054","ATR checkpoint kinase",0.00295663883747761
"ELANE","ENSG00000197561","elastase, neutrophil expressed",0.00295663883747761
"DLX3","ENSG00000064195","distal-less homeobox 3",0.00295663883747761
"MESP2","ENSG00000188095","mesoderm posterior bHLH transcription factor 2",0.00295663883747761
"BLVRB","ENSG00000090013","biliverdin reductase B",0.00295663883747761
"ACOX2","ENSG00000168306","acyl-CoA oxidase 2",0.00295663883747761
"RXRA","ENSG00000186350","retinoid X receptor alpha",0.00295663883747761
"NOL3","ENSG00000140939","nucleolar protein 3",0.00295663883747761
"LCAT","ENSG00000213398","lecithin-cholesterol acyltransferase",0.00295663883747761
"IGFBP6","ENSG00000167779","insulin like growth factor binding protein 6",0.00295663883747761
"CHRNA4","ENSG00000101204","cholinergic receptor nicotinic alpha 4 subunit",0.00295663883747761
"SOX5","ENSG00000134532","SRY-box transcription factor 5",0.00295663883747761
"AQP2","ENSG00000167580","aquaporin 2",0.00295663883747761
"USP26","ENSG00000134588","ubiquitin specific peptidase 26",0.00295663883747761
"VEGFB","ENSG00000173511","vascular endothelial growth factor B",0.00295663883747761
"PCDH11X","ENSG00000102290","protocadherin 11 X-linked",0.00295663883747761
"RB1","ENSG00000139687","RB transcriptional corepressor 1",0.00295663883747761
"ERV3-1","ENSG00000213462","endogenous retrovirus group 3 member 1, envelope",0.00295663883747761
"POU2F2","ENSG00000028277","POU class 2 homeobox 2",0.00295663883747761
"GRP","ENSG00000134443","gastrin releasing peptide",0.00293610662332846
"PPARGC1A","ENSG00000109819","PPARG coactivator 1 alpha",0.00293610662332846
"PCYT1A","ENSG00000161217","phosphate cytidylyltransferase 1A, choline",0.00293610662332846
"OCLN","ENSG00000197822","occludin",0.00293610662332846
"FUT1","ENSG00000174951","fucosyltransferase 1 (H blood group)",0.00293610662332846
"CADM2","ENSG00000175161","cell adhesion molecule 2",0.00277184891013526
"GOLGA6A","ENSG00000159289","golgin A6 family member A",0.00277184891013526
"XPR1","ENSG00000143324","xenotropic and polytropic retrovirus receptor 1",0.00277184891013526
"RETN","ENSG00000104918","resistin",0.00277184891013526
"CHRM2","ENSG00000181072","cholinergic receptor muscarinic 2",0.00277184891013526
"RCBTB1","ENSG00000136144","RCC1 and BTB domain containing protein 1",0.00277184891013526
"GLS2","ENSG00000135423","glutaminase 2",0.00277184891013526
"AGA","ENSG00000038002","aspartylglucosaminidase",0.00277184891013526
"PRB2","ENSG00000121335","proline rich protein BstNI subfamily 2",0.00277184891013526
"EIF2AK3","ENSG00000172071","eukaryotic translation initiation factor 2 alpha kinase 3",0.00277184891013526
"EIF4E","ENSG00000151247","eukaryotic translation initiation factor 4E",0.00277184891013526
"MYLK3","ENSG00000140795","myosin light chain kinase 3",0.00275131669598611
"CS","ENSG00000062485","citrate synthase",0.00275131669598611
"ALPK1","ENSG00000073331","alpha kinase 1",0.00275131669598611
"ABCG2","ENSG00000118777","ATP binding cassette subfamily G member 2 (JR blood group)",0.00275131669598611
"IL33","ENSG00000137033","interleukin 33",0.00258705898279291
"RPS27A","ENSG00000143947","ribosomal protein S27a",0.00258705898279291
"F11R","ENSG00000158769","F11 receptor",0.00258705898279291
"VTRNA1-1","ENSG00000199990","vault RNA 1-1",0.00258705898279291
"UBB","ENSG00000170315","ubiquitin B",0.00258705898279291
"NR3C2","ENSG00000151623","nuclear receptor subfamily 3 group C member 2",0.00258705898279291
"MAP2K7","ENSG00000076984","mitogen-activated protein kinase kinase 7",0.00258705898279291
"KMO","ENSG00000117009","kynurenine 3-monooxygenase",0.00258705898279291
"CTH","ENSG00000116761","cystathionine gamma-lyase",0.00258705898279291
"NFKBIA","ENSG00000100906","NFKB inhibitor alpha",0.00258705898279291
"PRF1","ENSG00000180644","perforin 1",0.00258705898279291
"PER3","ENSG00000049246","period circadian regulator 3",0.00258705898279291
"NR4A3","ENSG00000119508","nuclear receptor subfamily 4 group A member 3",0.00258705898279291
"FGR","ENSG00000000938","FGR proto-oncogene, Src family tyrosine kinase",0.00258705898279291
"KRT1","ENSG00000167768","keratin 1",0.00258705898279291
"TSTD1","ENSG00000215845","thiosulfate sulfurtransferase like domain containing 1",0.00258705898279291
"MAP2K1","ENSG00000169032","mitogen-activated protein kinase kinase 1",0.00258705898279291
"IDO2","ENSG00000188676","indoleamine 2,3-dioxygenase 2",0.00258705898279291
"PDGFRB","ENSG00000113721","platelet derived growth factor receptor beta",0.00258705898279291
"LPA","ENSG00000198670","lipoprotein(a)",0.00258705898279291
"HMOX1","ENSG00000100292","heme oxygenase 1",0.00258705898279291
"UBC","ENSG00000150991","ubiquitin C",0.00258705898279291
"UBA52","ENSG00000221983","ubiquitin A-52 residue ribosomal protein fusion product 1",0.00258705898279291
"KATNB1","ENSG00000140854","katanin regulatory subunit B1",0.00258705898279291
"CRCP","ENSG00000241258","CGRP receptor component",0.00258705898279291
"CSNK1A1","ENSG00000113712","casein kinase 1 alpha 1",0.00258705898279291
"CSNK1A1L","ENSG00000180138","casein kinase 1 alpha 1 like",0.00258705898279291
"CERT1","ENSG00000113163","ceramide transporter 1",0.00221747912810821
"SPRY4","ENSG00000187678","sprouty RTK signaling antagonist 4",0.00221747912810821
"FGB","ENSG00000171564","fibrinogen beta chain",0.00221747912810821
"SLC17A7","ENSG00000104888","solute carrier family 17 member 7",0.00221747912810821
"SLC17A6","ENSG00000091664","solute carrier family 17 member 6",0.00221747912810821
"ARHGEF12","ENSG00000196914","Rho guanine nucleotide exchange factor 12",0.00221747912810821
"TNNT2","ENSG00000118194","troponin T2, cardiac type",0.00221747912810821
"AASS","ENSG00000008311","aminoadipate-semialdehyde synthase",0.00221747912810821
"UPP2","ENSG00000007001","uridine phosphorylase 2",0.00221747912810821
"REG1A","ENSG00000115386","regenerating family member 1 alpha",0.00221747912810821
"NDN","ENSG00000182636","necdin, MAGE family member",0.00221747912810821
"BMAL1","ENSG00000133794","basic helix-loop-helix ARNT like 1",0.00221747912810821
"IMPDH2","ENSG00000178035","inosine monophosphate dehydrogenase 2",0.00221747912810821
"PNLIP","ENSG00000175535","pancreatic lipase",0.00221747912810821
"ATP7B","ENSG00000123191","ATPase copper transporting beta",0.00221747912810821
"KRIT1","ENSG00000001631","KRIT1 ankyrin repeat containing",0.00221747912810821
"TAP2","ENSG00000204267","transporter 2, ATP binding cassette subfamily B member",0.00221747912810821
"GPR39","ENSG00000183840","G protein-coupled receptor 39",0.00221747912810821
"DEFA4","ENSG00000164821","defensin alpha 4",0.00221747912810821
"CMAHP","ENSG00000293489","cytidine monophospho-N-acetylneuraminic acid hydroxylase, pseudogene ",0.00221747912810821
"ACADS","ENSG00000122971","acyl-CoA dehydrogenase short chain",0.00221747912810821
"TBC1D17","ENSG00000104946","TBC1 domain family member 17",0.00221747912810821
"AKAP5","ENSG00000179841","A-kinase anchoring protein 5",0.00221747912810821
"MAP3K14","ENSG00000006062","mitogen-activated protein kinase kinase kinase 14",0.00221747912810821
"CAMKMT","ENSG00000143919","calmodulin-lysine N-methyltransferase",0.00221747912810821
"MAP3K1","ENSG00000095015","mitogen-activated protein kinase kinase kinase 1",0.00221747912810821
"PXN","ENSG00000089159","paxillin",0.00221747912810821
"BHLHE41","ENSG00000123095","basic helix-loop-helix family member e41",0.00221747912810821
"BACE1","ENSG00000186318","beta-secretase 1",0.00221747912810821
"TAF8","ENSG00000137413","TATA-box binding protein associated factor 8",0.00221747912810821
"SSBP3","ENSG00000157216","single stranded DNA binding protein 3",0.00221747912810821
"SLURP1","ENSG00000126233","secreted LY6/PLAUR domain containing 1",0.00221747912810821
"TJP1","ENSG00000104067","tight junction protein 1",0.00221747912810821
"SDHB","ENSG00000117118","succinate dehydrogenase complex iron sulfur subunit B",0.00221747912810821
"BATF","ENSG00000156127","basic leucine zipper ATF-like transcription factor",0.00221747912810821
"NCOA2","ENSG00000140396","nuclear receptor coactivator 2",0.00221747912810821
"CD7","ENSG00000173762","CD7 molecule",0.00221747912810821
"TIMELESS","ENSG00000111602","timeless circadian regulator",0.00221747912810821
"KCNS1","ENSG00000124134","potassium voltage-gated channel modifier subfamily S member 1",0.00221747912810821
"TPT1","ENSG00000133112","tumor protein, translationally-controlled 1",0.00221747912810821
"RUFY2","ENSG00000204130","RUN and FYVE domain containing 2",0.00221747912810821
"CALM2","ENSG00000143933","calmodulin 2",0.00221747912810821
"MAP4K1","ENSG00000104814","mitogen-activated protein kinase kinase kinase kinase 1",0.00221747912810821
"NPSR1","ENSG00000187258","neuropeptide S receptor 1",0.00221747912810821
"SORD","ENSG00000140263","sorbitol dehydrogenase",0.00221747912810821
"PTH2R","ENSG00000144407","parathyroid hormone 2 receptor",0.00221747912810821
"SLAMF1","ENSG00000117090","signaling lymphocytic activation molecule family member 1",0.00221747912810821
"PGP","ENSG00000184207","phosphoglycolate phosphatase",0.00221747912810821
"DCPS","ENSG00000110063","decapping enzyme, scavenger",0.00221747912810821
"PIRT","ENSG00000233670","phosphoinositide interacting regulator of transient receptor potential channels",0.00221747912810821
"MPHOSPH9","ENSG00000051825","M-phase phosphoprotein 9",0.00221747912810821
"TWNK","ENSG00000107815","twinkle mtDNA helicase",0.00221747912810821
"ALDH2","ENSG00000111275","aldehyde dehydrogenase 2 family member",0.00221747912810821
"GNAQ","ENSG00000156052","G protein subunit alpha q",0.00221747912810821
"GLA","ENSG00000102393","galactosidase alpha",0.00221747912810821
"CORT","ENSG00000241563","cortistatin",0.00221747912810821
"CD74","ENSG00000019582","CD74 molecule",0.00221747912810821
"CELSR3","ENSG00000008300","cadherin EGF LAG seven-pass G-type receptor 3",0.00221747912810821
"IL6ST","ENSG00000134352","interleukin 6 cytokine family signal transducer",0.00221747912810821
"CA6","ENSG00000131686","carbonic anhydrase 6",0.00221747912810821
"TARBP2","ENSG00000139546","TARBP2 subunit of RISC loading complex",0.00221747912810821
"GRM7","ENSG00000196277","glutamate metabotropic receptor 7",0.00221747912810821
"CRY2","ENSG00000121671","cryptochrome circadian regulator 2",0.00221747912810821
"CLU","ENSG00000120885","clusterin",0.00221747912810821
"BTG3","ENSG00000154640","BTG anti-proliferation factor 3",0.00221747912810821
"TRGV9","ENSG00000211695","T cell receptor gamma variable 9",0.00221747912810821
"NFIA","ENSG00000162599","nuclear factor I A",0.00221747912810821
"THBS1","ENSG00000137801","thrombospondin 1",0.00221747912810821
"KCNA2","ENSG00000177301","potassium voltage-gated channel subfamily A member 2",0.00221747912810821
"KDR","ENSG00000128052","kinase insert domain receptor",0.00221747912810821
"MAGEE2","ENSG00000186675","MAGE family member E2",0.00221747912810821
"PPP1R12A","ENSG00000058272","protein phosphatase 1 regulatory subunit 12A",0.00221747912810821
"ADH1C","ENSG00000248144","alcohol dehydrogenase 1C (class I), gamma polypeptide",0.00221747912810821
"TUBG2","ENSG00000037042","tubulin gamma 2",0.00221747912810821
"ALOX15","ENSG00000161905","arachidonate 15-lipoxygenase",0.00221747912810821
"MT3","ENSG00000087250","metallothionein 3",0.00221747912810821
"PHACTR3","ENSG00000087495","phosphatase and actin regulator 3",0.00221747912810821
"GJD2","ENSG00000159248","gap junction protein delta 2",0.00221747912810821
"AFP","ENSG00000081051","alpha fetoprotein",0.00221747912810821
"MARK2","ENSG00000072518","microtubule affinity regulating kinase 2",0.00221747912810821
"DDX41","ENSG00000183258","DEAD-box helicase 41",0.00221747912810821
"TREM2","ENSG00000095970","triggering receptor expressed on myeloid cells 2",0.00221747912810821
"MARK3","ENSG00000075413","microtubule affinity regulating kinase 3",0.00221747912810821
"MB","ENSG00000198125","myoglobin",0.00221747912810821
"POU2F1","ENSG00000143190","POU class 2 homeobox 1",0.00221747912810821
"SEPSECS","ENSG00000109618","Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase",0.00221747912810821
"ERBB2","ENSG00000141736","erb-b2 receptor tyrosine kinase 2",0.00221747912810821
"GCK","ENSG00000106633","glucokinase",0.00221747912810821
"P2RY13","ENSG00000181631","purinergic receptor P2Y13",0.00221747912810821
"GALNS","ENSG00000141012","galactosamine (N-acetyl)-6-sulfatase",0.00221747912810821
"GCNT2","ENSG00000111846","glucosaminyl (N-acetyl) transferase 2 (I blood group)",0.00221747912810821
"NEIL1","ENSG00000140398","nei like DNA glycosylase 1",0.00221747912810821
"MRAP","ENSG00000170262","melanocortin 2 receptor accessory protein",0.00221747912810821
"OSM","ENSG00000099985","oncostatin M",0.00221747912810821
"GSDMA","ENSG00000167914","gasdermin A",0.00221747912810821
"RENBP","ENSG00000102032","renin binding protein",0.00221747912810821
"NPY2R","ENSG00000185149","neuropeptide Y receptor Y2",0.00221747912810821
"FGFR3","ENSG00000068078","fibroblast growth factor receptor 3",0.00221747912810821
"PGF","ENSG00000119630","placental growth factor",0.00221747912810821
"CALM1","ENSG00000198668","calmodulin 1",0.00221747912810821
"MCPH1","ENSG00000147316","microcephalin 1",0.00221747912810821
"UNC13A","ENSG00000130477","unc-13 homolog A",0.00221747912810821
"SLC22A1","ENSG00000175003","solute carrier family 22 member 1",0.00221747912810821
"GEMIN2","ENSG00000092208","gem nuclear organelle associated protein 2",0.00221747912810821
"ATP8A2","ENSG00000132932","ATPase phospholipid transporting 8A2",0.00221747912810821
"ATP5MK","ENSG00000173915","ATP synthase membrane subunit k",0.00221747912810821
"SDS","ENSG00000135094","serine dehydratase",0.00221747912810821
"PTPRU","ENSG00000060656","protein tyrosine phosphatase receptor type U",0.00221747912810821
"RNY1","ENSG00000201098","RNA, Ro60-associated Y1",0.00221747912810821
"TCN2","ENSG00000185339","transcobalamin 2",0.00221747912810821
"BRD3","ENSG00000169925","bromodomain containing 3",0.00221747912810821
"HAUS3","ENSG00000214367","HAUS augmin like complex subunit 3",0.00221747912810821
"MAML3","ENSG00000196782","mastermind like transcriptional coactivator 3",0.00221747912810821
"CYP3A5","ENSG00000106258","cytochrome P450 family 3 subfamily A member 5",0.00221747912810821
"DPP7","ENSG00000176978","dipeptidyl peptidase 7",0.00221747912810821
"ADH5","ENSG00000197894","alcohol dehydrogenase 5 (class III), chi polypeptide",0.00221747912810821
"HLA-DQA1","ENSG00000196735","major histocompatibility complex, class II, DQ alpha 1",0.00221747912810821
"CALM3","ENSG00000160014","calmodulin 3",0.00221747912810821
"GGTLC1","ENSG00000149435","gamma-glutamyltransferase light chain 1",0.00221747912810821
"LRRC8A","ENSG00000136802","leucine rich repeat containing 8 VRAC subunit A",0.00221747912810821
"PBX2","ENSG00000204304","PBX homeobox 2",0.00221747912810821
"IGHV3-74","ENSG00000224650","immunoglobulin heavy variable 3-74",0.00221747912810821
"NPY1R","ENSG00000164128","neuropeptide Y receptor Y1",0.00221747912810821
"ATXN8OS","ENSG00000230223","ATXN8 opposite strand lncRNA",0.00221747912810821
"OPRL1","ENSG00000125510","opioid related nociceptin receptor 1",0.00221747912810821
"NTM","ENSG00000182667","neurotrimin",0.00221747912810821
"CRHR2","ENSG00000106113","corticotropin releasing hormone receptor 2",0.00221747912810821
"CD69","ENSG00000110848","CD69 molecule",0.00221747912810821
"PLXNB1","ENSG00000164050","plexin B1",0.00221747912810821
"PAMR1","ENSG00000149090","peptidase domain containing associated with muscle regeneration 1",0.00220474915533574
"ZMYM2","ENSG00000121741","zinc finger MYM-type containing 2",0.00216368472703744
"PSMA2","ENSG00000106588","proteasome 20S subunit alpha 2",0.00210455195028789
"ADM2","ENSG00000128165","adrenomedullin 2",0.00210455195028789
"CYP1A2","ENSG00000140505","cytochrome P450 family 1 subfamily A member 2",0.00201215698661671
"PIEZO2","ENSG00000154864","piezo type mechanosensitive ion channel component 2",0.00201215698661671
"NOX1","ENSG00000007952","NADPH oxidase 1",0.00201215698661671
"CD19","ENSG00000177455","CD19 molecule",0.00201215698661671
"DNASE1L3","ENSG00000163687","deoxyribonuclease 1L3",0.00201215698661671
"STMN1","ENSG00000117632","stathmin 1",0.00201215698661671
"SMN2","ENSG00000205571","survival of motor neuron 2, centromeric",0.00201215698661671
"SNRPN","ENSG00000128739","small nuclear ribonucleoprotein polypeptide N",0.00201215698661671
"ENSG00000251605","ENSG00000251605","NADH dehydrogenase ",0.00184789927342351
"STS","ENSG00000101846","steroid sulfatase",0.00184789927342351
"ACKR5","ENSG00000166856","atypical chemokine receptor 5",0.00184789927342351
"ENSG00000254051","ENSG00000254051","NADH dehydrogenase ",0.00184789927342351
"OLFM4","ENSG00000102837","olfactomedin 4",0.00184789927342351
"DIO3","ENSG00000197406","iodothyronine deiodinase 3",0.00184789927342351
"STAT1","ENSG00000115415","signal transducer and activator of transcription 1",0.00184789927342351
"PANX2","ENSG00000073150","pannexin 2",0.00184789927342351
"GUSB","ENSG00000169919","glucuronidase beta",0.00184789927342351
"COL22A1","ENSG00000169436","collagen type XXII alpha 1 chain",0.00184789927342351
"KCNB2","ENSG00000182674","potassium voltage-gated channel subfamily B member 2",0.00184789927342351
"IL1RN","ENSG00000136689","interleukin 1 receptor antagonist",0.00184789927342351
"MTSS1","ENSG00000170873","MTSS I-BAR domain containing 1",0.00184789927342351
"TRIM31","ENSG00000204616","tripartite motif containing 31",0.00184789927342351
"SETX","ENSG00000107290","senataxin",0.00184789927342351
"NLRP2","ENSG00000022556","NLR family pyrin domain containing 2",0.00184789927342351
"ARHGDIB","ENSG00000111348","Rho GDP dissociation inhibitor beta",0.00184789927342351
"SRI","ENSG00000075142","sorcin",0.00184789927342351
"TYR","ENSG00000077498","tyrosinase",0.00184789927342351
"HK1","ENSG00000156515","hexokinase 1",0.00184789927342351
"OLFM1","ENSG00000130558","olfactomedin 1",0.00184789927342351
"CDH13","ENSG00000140945","cadherin 13",0.00184789927342351
"LMOD1","ENSG00000163431","leiomodin 1",0.00184789927342351
"COL25A1","ENSG00000188517","collagen type XXV alpha 1 chain",0.00184789927342351
"CLEC10A","ENSG00000132514","C-type lectin domain containing 10A",0.00184789927342351
"DEPDC5","ENSG00000100150","DEP domain containing 5, GATOR1 subcomplex subunit",0.00184789927342351
"FOXK2","ENSG00000141568","forkhead box K2",0.00184789927342351
"NDOR1","ENSG00000188566","NADPH dependent diflavin oxidoreductase 1",0.00184789927342351
"PNKD","ENSG00000127838","PNKD metallo-beta-lactamase domain containing",0.00184789927342351
"SLC7A2","ENSG00000003989","solute carrier family 7 member 2",0.00147831941873881
"MAP3K4","ENSG00000085511","mitogen-activated protein kinase kinase kinase 4",0.00147831941873881
"EIF2B3","ENSG00000070785","eukaryotic translation initiation factor 2B subunit gamma",0.00147831941873881
"CCR4","ENSG00000183813","C-C motif chemokine receptor 4",0.00147831941873881
"SS18","ENSG00000141380","SS18 subunit of BAF chromatin remodeling complex",0.00147831941873881
"EZH2","ENSG00000106462","enhancer of zeste 2 polycomb repressive complex 2 subunit",0.00147831941873881
"FANCD2","ENSG00000144554","FA complementation group D2",0.00147831941873881
"BCAM","ENSG00000187244","basal cell adhesion molecule (Lutheran blood group)",0.00147831941873881
"KCNK3","ENSG00000171303","potassium two pore domain channel subfamily K member 3",0.00147831941873881
"CBLIF","ENSG00000134812","cobalamin binding intrinsic factor",0.00147831941873881
